time_s,row,state
23.886,Flat,1
24.035,Flat,1
24.185,Flat,1
24.334,Flat,1
24.484,Flat,1
24.633,Flat,1
24.783,Flat,1
24.932,Flat,1
25.082,Flat,1
25.231,Flat,1
25.381,Flat,1
25.53,Flat,1
25.68,Flat,1
25.829,Flat,1
25.979,Flat,1
26.128,Flat,1
26.278,Flat,1
26.427,Flat,1
26.577,Flat,1
26.727,Flat,1
26.876,Flat,1
27.026,Flat,1
27.175,Flat,1
27.325,Flat,1
27.474,Flat,1
27.624,Flat,1
27.773,Flat,1
27.923,Flat,1
28.072,Flat,1
28.222,Flat,1
28.371,Flat,1
28.521,Flat,1
28.67,Flat,1
28.82,Flat,1
28.969,Flat,1
29.119,Flat,1
29.268,Flat,1
29.418,Flat,1
29.567,Flat,1
29.717,Flat,1
29.866,Flat,1
30.016,Flat,1
30.165,Flat,1
30.315,Flat,1
30.464,Flat,1
30.614,Flat,1
30.763,Flat,1
30.913,Flat,1
31.062,Flat,1
31.212,Flat,1
31.361,Flat,1
31.511,Flat,1
31.66,Flat,1
31.81,Flat,1
31.959,Flat,1
32.109,Flat,1
32.258,Flat,1
32.408,Flat,1
32.557,Flat,1
32.707,Flat,1
32.856,Flat,1
33.006,Flat,1
33.155,Flat,1
33.305,Flat,1
33.454,Flat,1
33.604,Flat,1
33.753,Flat,1
33.903,Flat,1
34.052,Flat,1
34.202,Flat,1
34.351,Flat,1
34.501,Flat,1
34.65,Flat,1
34.8,Flat,1
34.949,Flat,1
35.099,Flat,1
35.248,Flat,1
35.398,Flat,1
35.548,Flat,1
35.697,Flat,1
35.847,Flat,1
35.996,Flat,1
36.146,Flat,1
36.295,Flat,1
36.445,Flat,1
36.594,Flat,0
36.744,Flat,0
36.893,Flat,0
37.043,Flat,0
37.192,Flat,0
37.342,Flat,0
37.491,Flat,0
37.641,Flat,0
37.79,Flat,0
37.94,Flat,0
38.089,Flat,0
38.239,Flat,0
38.388,Flat,1
38.538,Flat,1
38.687,Flat,1
38.837,Flat,1
38.986,Flat,1
39.136,Flat,1
39.285,Flat,1
39.435,Flat,1
39.584,Flat,1
39.734,Flat,1
39.883,Flat,1
40.033,Flat,1
40.182,Flat,1
40.332,Flat,1
40.481,Flat,1
40.631,Flat,1
40.78,Flat,1
40.93,Flat,1
41.079,Flat,1
41.229,Flat,1
41.378,Flat,1
41.528,Flat,1
41.677,Flat,1
41.827,Flat,1
41.976,Flat,1
42.126,Flat,1
42.275,Flat,1
42.425,Flat,1
42.574,Flat,1
42.724,Flat,1
42.873,Flat,1
43.023,Flat,1
43.172,Flat,1
43.322,Flat,1
43.471,Flat,1
43.621,Flat,1
43.77,Flat,1
43.92,Flat,1
44.069,Flat,1
44.219,Flat,1
44.369,Flat,1
44.518,Flat,1
44.668,Flat,1
44.817,Flat,1
44.967,Flat,1
45.116,Flat,1
45.266,Flat,1
45.415,Flat,1
45.565,Flat,1
45.714,Flat,1
45.864,Flat,1
46.013,Flat,1
46.163,Flat,1
46.312,Flat,1
46.462,Flat,1
46.611,Flat,1
46.761,Flat,0
46.91,Flat,0
47.06,Flat,0
47.209,Flat,0
47.359,Flat,0
47.508,Flat,0
47.658,Flat,0
47.807,Flat,0
47.957,Flat,0
48.106,Flat,0
48.256,Flat,0
48.405,Flat,0
48.555,Flat,0
48.704,Flat,0
48.854,Flat,0
49.003,Flat,0
49.153,Flat,0
49.302,Flat,0
49.452,Flat,0
49.601,Flat,0
49.751,Flat,0
49.9,Flat,1
50.05,Flat,1
50.199,Flat,1
50.349,Flat,1
50.498,Flat,1
50.648,Flat,1
50.797,Flat,1
50.947,Flat,1
51.096,Flat,1
51.246,Flat,1
51.395,Flat,1
51.545,Flat,1
51.694,Flat,1
51.844,Flat,1
51.993,Flat,1
52.143,Flat,1
52.292,Flat,1
52.442,Flat,1
52.591,Flat,1
52.741,Flat,1
52.89,Flat,1
53.04,Flat,1
53.19,Flat,1
53.339,Flat,1
53.489,Flat,1
53.638,Flat,1
53.788,Flat,1
53.937,Flat,1
54.087,Flat,1
54.236,Flat,1
54.386,Flat,1
54.535,Flat,1
54.685,Flat,1
54.834,Flat,1
54.984,Flat,1
55.133,Flat,1
55.283,Flat,1
55.432,Flat,1
55.582,Flat,1
55.731,Flat,1
55.881,Flat,1
56.03,Flat,1
56.18,Flat,1
56.329,Flat,1
56.479,Flat,1
56.628,Flat,1
56.778,Flat,1
56.927,Flat,1
57.077,Flat,1
57.226,Flat,1
57.376,Flat,1
57.525,Flat,1
57.675,Flat,1
57.824,Flat,1
57.974,Flat,1
58.123,Flat,1
58.273,Flat,1
58.422,Flat,1
58.572,Flat,1
58.721,Flat,1
58.871,Flat,1
59.02,Flat,1
59.17,Flat,1
59.319,Flat,1
59.469,Flat,1
59.618,Flat,1
59.768,Flat,1
59.917,Flat,1
60.067,Flat,1
60.216,Flat,1
60.366,Flat,1
60.515,Flat,1
60.665,Flat,1
60.814,Flat,1
60.964,Flat,1
61.113,Flat,1
61.263,Flat,1
61.412,Flat,1
61.562,Flat,1
61.712,Flat,1
61.861,Flat,1
62.011,Flat,1
62.16,Flat,1
62.31,Flat,1
62.459,Flat,1
62.609,Flat,1
62.758,Flat,1
62.908,Flat,1
63.057,Flat,1
63.207,Flat,1
63.356,Flat,1
63.506,Flat,1
63.655,Flat,1
63.805,Flat,1
63.954,Flat,1
64.104,Flat,1
64.253,Flat,1
64.403,Flat,1
64.552,Flat,1
64.702,Flat,1
64.851,Flat,1
65.001,Flat,0
65.15,Flat,0
65.3,Flat,0
65.449,Flat,0
65.599,Flat,0
65.748,Flat,0
65.898,Flat,0
66.047,Flat,1
66.197,Flat,1
66.346,Flat,1
66.496,Flat,1
66.645,Flat,1
66.795,Flat,1
66.944,Flat,1
67.094,Flat,1
67.243,Flat,1
67.393,Flat,1
67.542,Flat,1
67.692,Flat,1
67.841,Flat,1
67.991,Flat,1
68.14,Flat,1
68.29,Flat,1
68.439,Flat,1
68.589,Flat,1
68.738,Flat,1
68.888,Flat,1
69.037,Flat,1
69.187,Flat,1
69.336,Flat,1
69.486,Flat,1
69.635,Flat,1
69.785,Flat,1
69.934,Flat,1
70.084,Flat,1
70.233,Flat,1
70.383,Flat,1
70.533,Flat,1
70.682,Flat,1
70.832,Flat,1
70.981,Flat,1
71.131,Flat,0
71.28,Flat,0
71.43,Flat,0
71.579,Flat,0
71.729,Flat,0
71.878,Flat,0
72.028,Flat,1
72.177,Flat,1
72.327,Flat,1
72.476,Flat,1
72.626,Flat,1
72.775,Flat,1
72.925,Flat,1
73.074,Flat,1
73.224,Flat,1
73.373,Flat,1
73.523,Flat,1
73.672,Flat,1
73.822,Flat,1
73.971,Flat,1
74.121,Flat,1
74.27,Flat,1
74.42,Flat,1
74.569,Flat,1
74.719,Flat,1
74.868,Flat,1
75.018,Flat,1
75.167,Flat,1
75.317,Flat,1
75.466,Flat,1
75.616,Flat,1
75.765,Flat,1
75.915,Flat,1
76.064,Flat,1
76.214,Flat,1
76.363,Flat,1
